"PC3"	"DU145"	"LNCaP"	"22Rv"	"WPMY1"	"VCaP"	"MDAPCa2b"	"HPV7"	"HPV10"	"RWPE1"	"RWPE2"	"NB11"	"W99"	"PWR1E"	"DUCaP"	"NB26"
"4878"	5.98045346626668	6.21278904174411	6.19036052634366	6.23606906717614	6.28307955477608	6.16271655509218	5.96302980161831	6.07749693599198	6.08648543043471	6.16196807507373	6.18399322191948	6.26953509161589	5.94682870358145	5.64949325814388	6.33627589195241	6.04527840310527
"27241"	5.279138001918	5.06537287786216	4.5403046795736	4.79149805321965	4.83620890905437	4.15461400570012	4.50041298254821	4.46266503404471	4.30577962218283	4.66566659386273	4.65728293120933	4.7490777468676	4.44922086012616	4.60300963640308	4.29040576441306	4.51974550832315
"3082"	3.76484617545652	3.86274870164671	3.85366868175947	8.21490089673062	7.11535973245971	5.21472581345363	3.74383897916093	3.6960006565387	3.7718690692859	3.70758256748663	3.82147354373801	3.76514152023386	3.82815569485812	3.73371185508858	6.58285262789157	3.85818161926066
"2057"	6.38847580094089	5.98511010518052	5.87781293656799	5.80191469880441	5.60828276857952	5.81289187399067	5.77907097216666	5.39071844208708	5.42417949698361	5.25441206754256	5.46028794651574	5.52714968819261	5.6273481913404	5.53612573880711	5.61086181659863	5.58497224514929
"5892"	4.74235535391499	5.0967797366862	5.30792246121701	5.80615651139128	5.26376669600798	5.88812877498628	4.90022659689932	4.58430753354116	5.11258749922554	4.84048124518265	4.73831454366204	5.1169330916279	5.06008733753205	4.83398875172977	5.63890368810261	5.01986975253469
"4684"	4.0905258288723	4.08228390581805	4.16443186502077	4.05180082263216	4.15859620495976	4.18179381864737	4.18989446581586	4.04626072600023	3.990252042869	3.97323078593564	4.07914187218815	4.03862439201247	4.01418012933224	4.04693296070367	4.4830020934527	4.08804136592043
"4795"	6.83645580372421	6.86877764980355	6.71907183364561	6.59489848257146	6.59751163279879	7.34242022982234	6.63209555235221	6.82950208716356	6.8199546800677	6.55201483669445	6.83052896695942	6.65923496719589	6.50158551974544	6.61813010241522	6.87245203561061	6.61947051838981
"5340"	3.90117373974859	4.11224412165376	4.02758147751932	4.0223167627482	4.13691581516458	4.43075369496708	4.13662490243105	4.11265400601027	3.89365818969172	4.03817306879748	4.28392894922528	3.92006098674355	4.05026911850685	4.29587801405085	4.30774050071697	3.80256785868115
"6470"	5.3916707566057	5.76745024114375	6.00701473481863	6.03599997201791	5.635629497262	6.01809668212901	6.16424898807728	5.44812316529662	5.89611994499613	5.50775844528991	5.54931929043607	5.87680051817442	5.64054152623407	6.43406484547915	5.82311131790162	5.55841282556229
"27254"	5.46320182495371	5.86717443886621	5.9330757014618	5.98837265179653	6.04519973893433	6.02901616248275	5.75506471141093	5.60237430232024	5.90998650286874	5.69870770929042	5.89840702725185	5.60206529310332	5.74941462407346	5.63984143280221	6.00627336165641	6.00888644304054
"9379"	4.21797677781197	4.04851991280618	4.13343266880087	4.32439347299232	4.18141369154619	4.61845358636001	4.12057967490038	4.11076259177898	3.99321213040435	4.06536592959074	4.20908827011451	4.23754324305034	3.98378887451664	3.99309362831785	5.02702646113055	4.15633918689459
"23081"	4.9349523189167	4.90474265326593	5.09388553824408	5.27578941676903	5.06285962932256	4.95331798554966	5.70910016235784	5.10552358234398	4.97245114594888	4.47778299968592	5.25934620877633	5.13138073120385	5.02275147757908	5.5632472189342	5.03251097226492	4.86402309803247
"429"	3.88943895698246	3.96350290316599	4.11152302729815	4.07132693420793	4.03557247480024	4.05173081992568	3.92297232126364	3.84305066840277	3.83661033626567	3.87653690577351	3.98321175716889	3.85028481704276	3.90949752776875	3.98176933904697	4.1207715654145	3.99675889666134
"10795"	4.78067304793909	6.95627125262897	7.377397991409	7.46633066333903	6.35023051796408	7.79936063975693	6.75687917600549	6.5752993143812	6.94733185452968	7.11616221383416	6.55010017381831	6.91081226694167	6.70777478825164	6.50260522785193	6.64529937158608	7.08047244518176
"9568"	6.24232023185291	3.99206783800483	4.14830609983554	4.11852274972383	3.96931675341904	5.04034898322705	4.01299225377653	3.99269796235503	4.1055572327992	3.98597058570146	3.92925236682292	4.03981783172707	4.0659063479834	3.9385686912076	4.45612370072925	4.10729415067162
"5243"	3.43325355616428	3.46980772397477	3.30432398369056	3.55064470565894	3.72617856441736	3.52954743695268	3.44382248268494	3.64905202117966	3.56029778124734	3.59244779748504	3.32553711250507	3.45689358872665	3.45039262373176	3.28698917995119	3.70249425213317	3.52316861096992
"8115"	4.10923810983687	4.4306539862704	4.45055820195623	4.39512752854727	4.23564249074237	4.41969017933543	4.4747452200915	4.22401115536115	4.16137914701745	4.09018058803154	4.30834458898071	4.38785127355972	4.24175949277825	4.33749143608235	4.45739429354878	4.49059464756017
"84720"	6.0243764892234	6.98199456410962	6.87159133396717	6.46321363592684	6.46569739917688	6.69558231149757	6.60361054566054	6.4012708810543	6.34563190256588	6.47321840739088	6.59630021995045	6.29130070051402	6.60749177280942	6.48720880175916	6.83444278043891	6.25042034810131
"8651"	4.44488258769612	4.34981186307995	4.46088854462721	4.49271694180855	4.43803981613804	4.57240275546981	4.44752241978872	4.68816607619206	4.53493756988988	4.46094625711989	4.54724694505788	4.5546346149286	4.3907209228345	4.50771098129625	4.51073023461306	4.81500004616131
"2627"	6.96124745073549	3.86367350290643	4.9728618014461	6.56967157379064	8.43533928633239	7.63979100320866	4.98187392198028	7.37982507303375	8.03619580780785	6.46535033244537	6.97134272001703	8.53131442475032	8.42988793022547	4.05085237222135	7.39901141578637	8.8891518641976
"4973"	3.10279138777415	3.43325355616428	3.16064401549241	3.26116657982384	3.11799373378913	3.28885235936393	3.28815725806658	8.30394575634075	7.32824453079696	5.35427488848055	6.37732460700956	7.51756823816319	7.69057556632027	3.50587873192076	3.28637346485888	8.04936741889338
"2618"	7.1321031872063	6.57785197593344	6.81184535242148	7.10774095838678	7.10683291921733	7.67061801015537	6.23783426848946	6.65154557100744	7.0405475673528	6.50205076494538	6.20449186558106	6.76190679282739	6.81101473283603	7.12652260517123	6.67475662406711	6.46325544057418
"25864"	8.01642092253122	7.94431044697025	7.56829181504732	6.9680688785395	6.5690537846256	8.37519160481657	6.70576853914415	5.08775181837646	4.87569426746642	6.38123695223198	6.1311147488409	5.85022703310535	6.44180027577456	7.27080575049509	6.8136145793701	6.10466975151172
"2820"	6.81359666999866	5.55993527720679	5.25451520470164	4.34639512073128	5.88705579297931	5.0875264084734	6.09520507979499	6.95158883044453	7.20292310684608	5.70024390805872	6.8785118231045	6.32689812532847	6.58615718648864	6.12518539472154	5.18213430902049	6.20528704830727
"9570"	7.43529451637921	6.28398746795601	6.3557000090683	5.61273671325337	6.68632748905786	6.74568631845493	6.63440322299514	6.5559764070791	6.52833712368386	6.7682464753722	6.57036176564369	6.90533086985972	6.76482090332866	6.10266362183223	6.14668621421825	6.6311997369347
"6576"	7.49083487787232	8.37316016631215	8.54156828555907	9.1804096459983	7.90562490375499	8.80969139837744	8.26466150086326	7.34469720589328	7.07584757482388	6.83875149397356	7.14863800876013	7.67158986428789	7.69926805108848	8.62012967012783	8.02131007157609	7.15139356382905
"3263"	5.68296882745117	5.86853405601256	6.0672407889592	6.11453563206124	5.81935282102046	5.75766409805883	5.8055194167731	5.89215906274071	5.69641678900472	5.52570547358918	5.73979570501965	5.67295433409897	5.93027801538675	5.87943550983866	6.21539119036839	5.89251699141932
"4133"	4.17002806811215	3.80640672166077	5.08614164675791	6.09428851434767	4.62558832470551	5.41709262632062	7.5274521897734	6.21207275053637	5.33105694425881	5.41094928194878	4.83077079988571	6.23263721281796	4.18011275445336	5.21046453066397	7.16401443315323	7.35387292506265
"23040"	3.21102838376304	3.3120610761052	3.38335083893156	3.36057182404811	3.35989171102059	3.32747715530262	3.33292068306068	3.28035223234434	3.34706828208004	3.32363948421461	3.40606410842704	3.41474234497925	3.43735859074513	3.36049028588991	3.5419427512633	3.24705845262418
"810"	4.08700357167639	4.01623751035292	4.41552314280499	4.18506671790428	4.20643068799337	4.30433218603248	4.24980140303886	5.87645214058085	6.01121752515913	7.17179766098478	5.83987747794613	4.61934385955401	4.46046193404936	4.11389189239645	4.55914709775531	6.29798775162018
"10309"	5.76876636353902	5.78601436344698	5.30092319752051	5.89732357778855	5.7609052997021	6.71111840848	5.59743703454602	5.98880210210363	5.97304190286297	6.48391649119269	5.94977703874529	6.74123485956013	6.09564609859245	6.71993871586022	7.10376011489422	6.45330829364115
"84759"	8.05404735064154	8.02836946680843	7.45717002067343	8.18328195473525	8.25147881031209	8.10157710385672	7.87245519149925	7.77189855867985	7.84097693962924	7.57035284895017	7.80791405383082	7.60280923400544	7.89178693657943	8.26227945986366	8.00953176218014	7.43390441438716
"10477"	11.2267027022776	9.96427796160925	10.7138227101514	11.4045025494855	10.1259155121819	10.1701227712441	11.0133341219852	9.77296427122396	9.89555360539851	10.3440334972495	9.649445630526	10.8531707388179	10.1281655207542	10.5218096751222	10.1075074011441	10.7462077212539
"29775"	5.73446390326797	5.53127015052768	5.59163187698339	6.2618284477166	5.97389338937525	5.46316004617319	5.5288374116666	6.19228540569991	6.14065373015866	6.34348474737789	6.23205716596308	5.97525001872138	6.46190539987893	6.09425659484452	5.84901687319392	5.65577566807243
"328"	11.3074615303863	12.0367987743253	11.9650162478635	11.5664978029707	10.8732995318672	11.7923109908785	11.2924922139015	10.5123270372984	10.640053594684	11.1869136088974	11.534522368995	11.0337266707674	11.7463626499156	11.8069153033727	11.6492904348818	10.6392371073403
"23595"	8.01710946333883	8.17358980310074	7.61725323349547	8.41951474336015	8.81842679388578	8.2140808169604	8.04173064106601	8.26875688095411	8.9407622087486	8.29926645401234	8.27710745900812	8.72905461516276	8.42332484383127	8.51363751556089	8.13961756669928	8.41044484313364
"3620"	4.58106909288456	4.04256838576371	4.60191090832936	4.56440579040658	4.76905931904181	4.68754482116401	4.5417855999999	8.74054176671563	9.14791928344591	8.38356910000791	6.71661712953988	4.69452889511875	4.75810210648944	4.46648475637942	4.7176621007516	4.76010208532032
"919"	3.65563769862051	3.89582810737174	3.99723735389288	3.93553004527696	3.65460932801434	3.75030614330679	3.83246818265405	3.58697222862855	3.69318369166371	3.68388600846261	3.52758433437555	3.52262890413884	3.66112628152964	3.82316109400958	3.75983054962862	3.67299006676371
"9576"	3.6176281459731	3.63139450976058	3.99971942532504	3.77430321290971	3.82159255904475	3.75077566920527	3.70627425480652	3.61486577457826	3.67534540586387	3.71310351724472	3.50248324530354	3.55480235048055	3.87516062848225	3.79199063421452	3.87372945803326	3.52069989552378
"4843"	4.75208923514757	4.71674077795662	4.96304580713054	4.84462821085292	4.87665264043809	4.90144786930835	4.89989032375131	4.82602510799281	4.581668739706	4.64407316904527	5.14490832824842	4.90448220428051	4.62959657510198	4.7177893532748	5.01048905581963	4.72401203828464
"5588"	4.10775978819869	5.8213829353566	4.59599074778637	4.5259741500044	4.54780540052921	4.5568304147667	4.48361309721032	5.13459761838318	5.14868575453576	5.61315888952108	4.80535114525664	4.87755422656528	5.45872602918866	4.52528361592992	4.81670851115175	5.07692386680937
"57468"	3.50895208914472	3.60355835572076	3.8159740618045	3.48307040000395	3.6592946123453	3.72141932706123	3.62362165605265	3.44662954457437	3.5407308018956	3.39521850985314	3.83244040695787	3.47057556247168	3.72337938449172	3.73822422824525	3.8159740618045	3.40091725889776
"5238"	7.53432807048516	6.81991709852005	8.4011918396479	7.31402903501709	7.63665524431089	7.72892090610093	8.73581453419255	6.9600349358842	7.04244038963298	7.1667884809308	7.0614158154185	6.89641626192788	6.81182523223442	6.70631191026042	7.52499404924636	6.7384697116426
"1522"	6.85089893125297	6.84116770167965	6.54357406868534	6.24593896531335	6.34649314524509	6.04763373132489	6.62752117073054	6.86659740089098	7.06881852939665	7.15665467216505	7.13329835565108	7.31850992824995	7.31632738670547	6.70876010468348	7.0407064358734	7.42811966379226
"83786"	5.67513262308877	5.93545570269981	5.86320304904216	5.98232994894447	5.87632848673976	6.01840783297763	5.70462525265372	6.0445172681856	5.77287006036759	5.58739573877334	6.14390028533984	5.55354123567728	5.7377166959126	5.74842447884892	6.16957285703107	5.70790220842494
"4066"	5.92858464981713	5.89793306535311	5.66653798216803	5.63225514440211	5.77208554433843	6.23832079659781	5.77162764944411	5.75267257295615	5.93398019666665	5.33577184542475	5.71748237010245	5.64398673625184	6.01285193224551	5.72232924316462	5.62982598785998	5.59591378294848
"3418"	6.80663235324291	7.53532856954113	8.29852463818089	7.32149126827962	6.9260489001171	9.54450104593093	7.62004502439587	7.42963669008711	7.20142476607723	8.23118813258986	8.17724396475461	7.35405946163022	7.72666678456389	7.99411420389644	9.40896388010232	6.90886097958445
"8774"	7.68764319737294	7.43039592876331	7.71515654010059	6.74613312851987	6.53135123552479	6.40799587780665	7.49300643453272	6.87768725726888	7.20817714673381	6.82985809155006	7.02444080397362	7.40745940198455	7.17399008365687	6.60109572083984	6.36411606312743	7.23624633595473
"462"	3.93650713958746	3.90906815466135	4.00196125145843	4.07138402338434	4.31594910699215	4.08806661531372	4.10469343966495	3.92036702827514	4.06566287863398	3.94108032680826	3.92268605019546	4.07532678923522	4.34840703307127	3.75365738623244	3.97624656391063	4.15692192605669
"10411"	4.58218048681884	4.61649571083417	4.77133929865584	4.55951408935387	4.61442063843597	4.84698054573489	4.70106280021353	5.4552766791935	5.31887937762911	5.02735844391497	5.62669042472779	4.79402675677082	4.9492900927793	4.66835706739989	4.80726394260158	4.96706658145564
"22974"	10.7840411822352	10.1860010556255	9.4407664462939	10.0376291969958	11.1536330409617	9.82438023439889	8.65568876305598	9.43861427687929	10.7765950489079	10.3826047442343	10.3928712495483	10.9062313696067	11.4651588783034	11.0271217271271	10.154741072145	9.84565128325469
"6877"	6.50734720011179	6.28654880723447	7.02188272573148	7.67374834764308	7.45212834104241	7.8117191662382	6.95112184470937	6.19378082968347	6.88098128689487	5.95160064183512	5.27255089140033	6.57054675755075	6.52299351431364	7.22744666995086	7.6451877415803	5.41171554176332
"79441"	7.33760542333411	7.28470164701977	7.69733977468245	7.86240499039409	7.7543532127823	7.61200620064236	7.13588536707823	7.55065497258852	7.72057102413943	7.1884272898824	6.73969081510324	7.81272076625836	7.67998869291656	7.71665869401073	6.69662622483325	7.43757738681179
"7253"	3.30746437491304	3.38012196615395	3.50386510023543	3.47504950393539	3.29151240979142	3.39646294285201	3.51502875149785	3.33150287201418	3.22287060898684	3.36781240978957	3.50013637692272	3.34200838889545	3.51691640771264	3.32422373396705	3.42590818257223	3.76033972012166
"27289"	5.34708145170524	5.63840860087791	5.42862853897262	6.15370810704964	5.4426339215715	5.5847902289462	5.16126186856758	6.81306180460648	6.68894755584122	6.02503001490556	6.05229494361832	5.67620609833155	5.77233390617756	5.37086780106864	5.41939329585791	5.51614208857212
"23049"	4.40815564497477	3.77473088937294	3.49304985623124	3.68255995279453	4.24138912882079	3.96680297417169	3.67788284915479	4.55951775239593	4.59396619294313	4.26619413249417	3.8998346489097	3.92324071630731	3.57759837497106	5.29760724335589	4.5311837952623	4.26240909489332
"5603"	7.55329280853663	6.91191071057757	6.14795513613155	7.5627475053435	5.77711608816828	8.058825672453	8.05695482592223	8.50932883044482	8.75740551857958	8.06086892780953	8.70841142446259	8.45246220412847	9.05576044619722	7.4409853859315	6.6214993908191	7.97817957943589
"5148"	5.18846066935237	5.43681181465283	5.62830282736079	6.02606132938093	5.57800733354969	5.54900850223315	5.48494207015468	5.45515728992697	5.16528557348288	5.29733404282776	5.62330841643533	5.23336170047509	5.53967202338505	5.63315461469498	5.79201386264078	5.56235495938139
"51385"	5.63704363639622	5.06145199992013	5.91823614846996	5.11443237174696	5.19123366090121	5.94196153116621	5.7574624116929	4.79289529094327	4.72683186372988	5.10246889835278	5.07959522480541	4.8585000490762	5.17105968657245	5.25660962312195	5.72233966340875	5.05945282899769
"7348"	3.9056567171941	4.13673269023946	4.18979175443219	4.10265786798931	4.00942947206381	4.22339395833452	4.22048494391081	4.50780312611339	5.18214877519691	3.9108661625722	4.12687021165987	4.42624723253677	4.3791279166728	9.1211976423951	4.42369899874834	4.6108753466347
"361"	3.26423065566498	3.27058272689551	3.43069792436686	3.26030933204005	3.35377793913383	3.42520620857223	3.32180317132699	3.31508393350592	3.20381352408208	3.25126090893863	3.24006952131826	3.20464095457383	3.33360583865059	3.2848225686089	3.40618505083242	3.30715856052973
"6363"	4.23236891668548	4.23467168481723	4.65093094048165	4.4370184600078	4.2404497577993	4.33338471241525	4.30301700520867	4.09540260046855	4.04482390949477	3.98174516753456	4.22127054992744	4.32852974027382	4.1738298428828	4.25227509851494	4.45094444347602	4.4038723424348
"6489"	3.14045359636494	3.4203280298691	3.19217749628819	3.33128958157919	3.25274872818091	3.44994712884824	3.20160572665718	3.41590324262187	3.30259388689076	3.5077724036869	3.33027408312409	3.22268396789376	3.08148106399668	3.0409184836223	3.14375296055846	3.23257249590227
"1515"	7.89739672470661	8.71346451823715	8.35812218366148	6.04412377079706	7.05966636440423	6.64991431106331	6.08244238520193	11.4994855182479	10.4484390075521	11.5169994378701	9.7717338718558	11.4116686310948	11.0213832415525	10.9092599702169	5.33650836508723	11.8406879352375
"51257"	7.53486129319237	7.61633759415067	7.82358708645826	7.11888145835922	5.01655052836018	5.9203752590911	7.39724592383138	6.45967209812652	6.28461470767586	5.54166119081721	6.05781704238301	6.0465480232771	5.61114578005356	6.12757589128319	6.05657266064442	5.95806501544903
"10136"	4.28977724978827	4.43209614608376	4.5273614040751	4.60054064058753	4.42597760700945	4.97254962684553	4.31973798907122	4.20543604055263	4.03354922459181	4.26654666344193	4.39042941370875	4.33566863521272	4.54004257425062	4.41754443115339	4.90486627147742	4.42553747668098
"177"	4.29582500542658	4.48772024055244	4.36983828531325	4.573220472209	4.42971387288014	4.53708779585412	4.54486782340633	4.50620332140889	4.31444500027728	4.30395323161192	4.5899492040214	4.47717796882027	4.30222383995751	4.34863268627955	4.79615362043571	4.47553945519854
"24"	4.88216717206857	5.0088046038703	5.0602851241859	5.35122132108199	5.01715326804497	5.19982950018293	4.96325373628725	5.54366155253485	4.87148773564704	4.64251278883421	4.91540749031033	4.85863634657205	5.04604471106894	5.10838844299188	5.1440418210615	4.96119347891452
"8482"	4.75923555907584	5.03622420222991	4.92745113141302	4.93123033132317	5.05658708822132	4.84371211141838	4.90797063146553	4.7852961693658	4.72643313295476	4.81780581066998	4.91555452005659	5.19360172280912	5.01323326388615	4.7604409907446	5.44737260598134	4.89440056147778
"8416"	4.09734953727369	4.45914181353628	6.01577160307322	4.42306610483033	4.20375559541934	4.68065411024619	6.60416703200801	8.48818991130723	7.02275729590569	5.36367288358688	6.44220377338338	6.37092844416373	5.50464877884026	5.18021420235672	4.75165345732379	5.98012282348029
"55806"	5.64830370032912	5.78501326076448	5.7662628845892	5.75256915640635	5.6691026535684	5.94268526246984	5.66251805675998	6.3764182466333	6.50125068909297	6.09296517819776	6.76328464639926	6.11764034760823	6.13292828205051	6.53279394292376	6.13965782657373	5.97495277482957
"4635"	4.663055359925	4.69272680181758	4.67044226952264	4.77979098650667	4.98612645790654	4.79592601020638	4.7453369435902	4.72273302077847	4.44526098822944	4.63858855882529	4.69070958320103	4.67015191581514	4.85510148676797	4.65222467359365	5.10469082640969	4.66432122083505
"23237"	4.2288559902994	4.1478238092623	4.55465928833844	4.18412387812749	4.16788689455315	4.5801012528372	3.95648322326548	4.56607082996326	4.74021786429196	4.06222801784754	4.17271448057446	4.24929467461482	4.63322857498583	4.12801670160717	4.5581127821272	4.60349409301757
"4116"	8.51114420503994	7.83704443449209	8.38737564832646	8.90007593686647	9.17372278352129	8.10478562201423	7.85694153146139	8.02536545737893	8.54733719397549	8.48621815116871	8.25347603914463	8.56215049744996	8.68632678560243	8.76599329920365	7.82528268907756	7.91627933016
"56288"	8.35931582451647	7.37517651578915	5.55110644734941	7.12042339231763	7.13117430606031	6.59091502430136	7.53536035227768	7.2331134122947	5.74016989745658	7.09294607884672	7.30025601016228	7.08887578539742	7.09230789710052	7.51954800107814	6.41771894550127	6.90440334534254
"3486"	9.8350616933603	10.171760785163	6.63601894068224	9.0525367878453	12.4386266824347	10.79487763937	7.36862438029538	12.5889937829415	12.6271897668026	12.5966857287638	12.3673519969618	13.2512528698402	10.8087513556265	10.2287054678814	6.62886334523882	12.8299425884987
"1580"	3.30915260157461	3.69618969981645	3.61941403453327	3.62008011636229	3.50588076250113	4.56741976265943	3.59327672007943	7.88863051752826	7.97715321178857	5.09607110400334	8.51091841746344	3.6756543499871	3.96639825289147	10.4185888946142	4.41874711181189	4.03502161664405
"20"	4.93793832599211	5.48606231790151	5.48610862198154	5.44060490738178	5.17803385731135	5.43454272500745	5.59605116098871	4.96747309694849	4.9900723652269	5.16428556843365	5.08966797604371	5.03186590235778	4.94113778394364	5.46228449446789	5.93636783803685	5.32227760918277
"3170"	7.17365234886595	4.09924131030341	4.07559322566471	4.2733939909733	4.0821291785693	4.07286138121471	4.25243026033751	4.02116790112429	4.07921860842204	4.00089012342905	4.14936123411943	4.04793661574767	4.28694627960105	4.45742225292105	4.29974334670749	4.17010909315013
"2534"	6.41128364461085	4.11529077630401	4.34729271213255	4.53185045107143	7.27172792461954	5.51286813554069	5.02918788163456	6.5690884176171	6.07940917277687	6.19171536991846	5.40688437086395	7.75717500606221	6.7926739875908	5.29766867968215	5.99366339599884	7.85845794343583
"5959"	5.19038532888164	5.46866102657525	5.47128664587087	7.18559471652918	5.85641149611302	5.38724049425947	5.2034449744389	5.3462416360691	5.06093267560102	5.06998422074494	5.15969479815592	5.42860321808595	5.02910453201622	5.49788211538396	5.85803301685685	5.12762720221898
"1179"	3.80550241522146	3.88023153654418	4.11638210193683	3.82302522522022	3.91848668827107	3.63989869132467	3.87855489789643	3.8554608645758	3.91085650373785	3.58577097448317	3.78121162750498	3.84799605095999	3.78293286990827	3.94438696615443	4.16495950610222	3.61594959844861
"27099"	3.99960795090243	3.91259435150803	4.2761637235515	4.44761988044608	4.09986538071396	4.47511523660383	4.14224481591215	4.03507828866537	4.03427286369914	3.9196687667225	3.97011957304678	3.8266724870243	4.19690708391925	4.03665072434399	4.91668877510312	4.0864692187693
"22861"	4.29716424165514	4.33369637889081	4.31936727291487	4.93931439538366	4.7425843799716	4.48518511941832	4.67385011063303	5.68779923341053	5.93877217927777	5.96398067419018	6.07022059618833	4.53872502890891	5.39403705356023	4.27551522471033	4.61054331616047	5.16957094307792
"27130"	3.93383220520883	4.33161149783172	4.26610011794646	4.14454287631132	4.40132171206168	4.50445855934755	4.42544510761115	4.10853406023545	4.21117566215986	4.19126407295699	3.96629923918255	4.297068752553	4.24861805763213	4.25572647354308	4.03086627609691	4.08115633005653
"116832"	8.35120690252872	7.55206239213535	4.37043237118836	8.32290138249519	8.03997613456063	4.78379444649029	4.69698437779226	6.78812444049213	7.67778344746247	7.67987487002887	6.56042204611497	7.60350944571558	8.01543797735804	7.4177864996454	4.69400710637164	6.75755406492351
"4068"	4.46382754778219	4.47805488535622	4.56615474744974	4.51615405379428	4.57870091517109	4.62573893545172	4.50158998295586	4.43408933204758	4.27164089450157	4.20565333486849	4.47786114807552	4.35301053531174	4.43327661024188	4.32191361698386	4.90222394558229	4.49705548457294
"6674"	7.69405710750285	6.73942480630522	6.94340509388245	6.72400171202616	5.77241468817624	7.0735659866527	8.56650234374187	7.91648684530062	8.37344047976364	7.5510502394755	7.15299246887604	8.1814933834226	8.03883750491985	7.19037582354843	7.41473053423239	8.84406239744639
"3772"	4.04342469604	4.05474547119389	3.97455592985377	3.92546387963941	4.11573569943816	3.97123472744694	4.0502742202235	7.78974397100271	5.81350345896886	6.00383729986484	4.44760456278844	4.63502329624442	4.35203211030338	3.98134810493561	3.91704946031036	4.85545011366549
"8707"	3.07177136961671	3.10425725398948	3.14100047293446	3.11258009621918	3.38991743061788	3.0900051714098	3.16534946756773	3.03966867878127	3.08081611319173	3.13483069633693	3.05596725574416	3.20469293705812	3.14344120423212	3.1952206899156	3.2452638123246	3.14118167561745
"5620"	4.08591503347802	4.07734952430242	4.35329670300151	4.21053212799967	4.16142785254868	4.1724578360136	4.19408285414279	4.2409000056523	4.03785720270141	4.01373529737967	4.26269445722208	4.07532678923522	4.20124460309107	4.00289582634242	4.60334092475565	4.05395794296966
"8815"	11.4590908664939	11.41504151684	11.0052076349058	11.3446904717557	11.5835226055346	11.9085199870448	10.660536128023	10.0826303814865	10.6521299345133	10.5354166752153	10.4549814014181	11.1067236054425	11.0956629832844	10.7494555617507	12.0997763585924	10.6371083253368
"51560"	4.51077225532181	5.66680344777286	6.02868006266627	5.24700821734177	5.04268674867615	5.90333290925641	6.45169124813023	4.7348227543595	4.32142605996019	4.52632311397771	4.56719420173531	5.05270992930421	5.26133118967671	4.72487157164567	5.26320528352628	5.10802977367322
"1241"	5.16072324938489	5.58622485412203	5.3393752012793	5.32281504484256	5.21416832653551	5.05628479799924	4.91215191562749	6.1393957731103	6.54018607690078	5.83642140082347	6.20396065157595	5.22666419992023	5.22669416266943	5.93503541496514	5.58003916889058	5.49278431115742
"7108"	7.7734360984137	9.05864844116399	10.2375578920439	8.87570755858584	6.5191608430195	11.5202519161099	9.38012281539543	7.13495847524134	6.43914207576664	5.53385478498145	6.62276292012018	7.06482359012768	6.15717027170542	7.06089475656091	10.6611040660729	7.23337756727029
"1944"	6.94965837924258	7.11842125149172	8.11270259558194	7.48516952170507	6.96636284619027	6.65580821833785	7.93669239327514	7.29713250756001	6.81562100682963	6.76157862012974	7.65826821658296	6.50570531593524	6.88704432999113	7.08792160194173	7.1065366703705	6.42917804958564
"6356"	3.58599493737021	3.87729352245141	3.83597856463191	3.88188220613963	3.73652786802295	3.90190143706918	3.80684505562033	3.80234412313554	3.76950474206736	3.71091088369485	3.94171530336369	3.74456338412962	3.73869131457503	3.77221077971665	4.19093109105824	3.83577011906276
"8601"	5.58204381191665	7.40630355652167	4.22068478292647	4.53240349775525	6.63905868230377	4.11978487966611	3.92575071872232	8.56217571183468	8.22216623244942	7.93330984944176	8.22339241135607	8.29811748592754	7.70439367463186	6.51399556529946	3.92231357461601	8.22969693834501
"5376"	9.2462987952115	8.01725060981462	4.9692300430091	5.15979436885349	8.52628846156195	4.87085927213417	5.16782017447772	4.51250641632862	4.79762537856732	7.63286815528243	4.84091000975874	8.45996069224418	7.56459392393723	6.11922581272427	5.33598062991594	6.83224315769859
"8530"	4.28294647648833	4.23988332602951	4.66360083306104	4.03401729917414	4.41752851747381	4.31429848902443	4.2922837021171	4.10436249657455	4.11796666386252	4.18721340576911	4.17299255372863	4.33591977002471	4.25634415206447	4.36861214299479	4.38138500334757	4.0747093971445
"3623"	4.1628883118661	4.13815332706531	4.39888288820177	4.26418879953043	4.16004740601473	4.17473653506158	4.06287497999616	4.04611731887167	4.17144065609278	3.79729736622527	3.91434504154889	4.21110567426903	4.1679763859606	4.7910975145652	4.06165351395969	4.20926792294362
"11199"	6.21377129583235	3.72891607816152	3.70498686006174	4.23876893803323	6.24433710239817	6.00316377232564	4.20684284286254	4.11665817745251	4.62047879709039	3.81543084426762	5.62691532122189	4.00882748595483	4.0757235226553	3.72610123080291	5.55500672198602	4.18019937688601
"5321"	6.38329144878347	3.51528713071903	3.32120291354627	6.01678951847509	3.54890661428096	3.21829727702772	3.09074808284298	4.28270230440723	6.26818135185654	5.25612144152275	5.5800052750633	4.04083030815708	3.22066689530924	3.62590061298173	3.31668913125648	4.90885602406778
"419"	3.29724156301759	3.34353373458424	3.53573590509714	3.32972093410589	3.40606696539793	4.60477037568232	3.44925818785012	3.59259474338086	3.65486210869463	3.37007108966275	3.23188486964818	3.44589199735562	3.56714957567349	5.18481975997274	3.5152684327627	3.35802087450066
