6871	0.998	10474	6	10
6871	0.994	112869	6	8
6871	0.957	8295	6	31
6871	0.973	8464	6	16
26574	0.984	5925	2	60
26574	0.966	9500	2	3
5691	0.996	5695	34	28
5691	0.969	5700	34	37
5691	0.999	5687	34	43
5691	0.984	5717	34	34
5691	0.999	5689	34	38
5691	0.975	5709	34	34
5691	0.97	5694	34	18
5691	0.993	5686	34	30
5691	0.999	5692	34	36
5691	0.96	5701	34	36
5691	0.993	9861	34	36
5691	0.971	5702	34	36
5691	0.983	5707	34	38
5691	0.957	5708	34	37
5691	0.967	5705	34	40
5691	0.999	5682	34	32
5691	0.975	7316	34	322
5691	0.999	5718	34	38
5691	0.998	5699	34	12
5691	0.999	5693	34	24
5691	0.991	51377	34	45
5691	0.97	5710	34	37
5691	0.999	5688	34	33
5691	0.999	5690	34	34
5691	0.993	51371	34	13
5691	0.994	10213	34	43
5691	0.987	5719	34	34
5691	0.95	5706	34	36
1440	0.999	1441	1	4
6827	0.959	6749	18	10
6827	0.956	5437	18	26
6827	0.981	5436	18	19
6827	0.956	5431	18	20
6827	0.965	5430	18	58
6827	0.965	5441	18	22
6827	0.977	25920	18	7
6827	0.977	51497	18	7
6827	0.951	9646	18	6
6827	0.959	1025	18	19
6827	0.978	7936	18	5
6827	0.999	6829	18	14
6827	0.978	7469	18	7
6827	0.954	23168	18	6
6827	0.968	5435	18	27
7473	0.976	8324	2	4
7473	0.973	8321	2	7
9570	0.99	8615	3	6
55163	0.991	8566	1	1
6198	0.993	84271	19	1
6198	0.995	1975	19	10
6198	0.995	6009	19	9
6198	0.997	5290	19	37
6198	0.986	207	19	106
6198	0.984	27250	19	4
6198	0.99	3479	19	29
6198	0.992	3667	19	39
6198	0.961	7015	19	20
6198	0.971	998	19	56
6198	0.964	1981	19	26
6198	0.987	1978	19	9
6198	0.974	5170	19	5
6198	0.999	2475	19	34
6198	0.999	6194	19	81
6198	0.983	5520	19	7
6198	0.958	64223	19	9
6198	0.987	5515	19	47
10951	0.998	10155	4	15
10951	0.993	56946	4	2
10951	0.973	8350	4	14
10951	0.961	8290	4	2
9487	0.953	8818	3	8
2584	0.995	2582	2	4
2584	0.999	2592	2	4
5216	0.98	7408	5	10
5216	0.981	1072	5	5
5216	0.996	60	5	9
5216	0.97	54518	5	2
4927	0.96	57122	11	27
4927	0.982	79902	11	16
4927	0.95	55746	11	19
4927	0.951	9972	11	21
4927	0.956	23165	11	14
4927	0.972	10482	11	19
4927	0.954	23636	11	19
4927	0.957	9688	11	16
4927	0.997	8021	11	14
4927	0.975	8480	11	12
708	0.988	3827	2	31
708	0.971	4323	2	6
9527	0.954	51272	1	1
51003	0.98	9440	12	21
51003	0.956	10001	12	15
51003	0.968	9477	12	13
51003	0.959	55090	12	19
51003	0.958	9412	12	17
51003	0.979	9443	12	15
51003	0.964	112950	12	14
51003	0.98	9442	12	10
51003	0.954	6837	12	13
51003	0.985	54797	12	15
51003	0.956	9968	12	17
51003	0.982	1024	12	25
11216	0.96	5576	5	5
11216	0.986	5577	5	4
11216	0.963	8165	5	6
11216	0.969	5174	5	5
11216	0.989	5573	5	5
3384	0.98	3684	4	12
3384	0.992	3689	4	19
3384	0.958	30835	4	2
3384	0.958	3683	4	7
1655	0.992	51729	19	6
1655	0.971	54487	19	2
1655	0.982	3189	19	12
1655	0.987	7157	19	172
1655	0.976	5936	19	24
1655	0.978	10657	19	27
1655	0.977	10949	19	9
1655	0.962	4088	19	21
1655	0.971	29102	19	2
1655	0.997	3187	19	8
1655	0.99	1660	19	14
1655	0.977	3188	19	15
1655	0.986	11130	19	45
1655	0.982	3190	19	38
1655	0.974	8241	19	21
1655	0.987	79003	19	32
1655	0.998	10521	19	12
1655	0.974	23543	19	14
6347	0.973	3569	14	42
6347	0.954	3553	14	22
6347	0.957	3383	14	18
6347	0.996	1234	14	28
6347	0.963	6352	14	23
6347	0.991	1230	14	15
6347	0.953	4312	14	11
6347	0.97	1232	14	13
6347	0.979	2532	14	3
6347	0.989	3725	14	75
6347	0.985	3717	14	71
6347	0.984	1524	14	2
6347	0.984	7852	14	19
6347	0.954	7124	14	23
6355	0.997	1234	3	28
6355	0.97	1230	3	15
6355	0.966	1232	3	13
6346	0.956	1230	2	15
6346	0.998	1237	2	8
6357	0.988	1234	5	28
6357	0.954	1230	5	15
6357	0.992	1232	5	13
6357	0.975	10803	5	2
6357	0.978	2833	5	10
5193	0.995	5192	3	3
5193	0.996	5824	3	11
5193	0.996	5830	3	6
2648	0.984	6874	19	17
2648	0.977	27097	19	6
2648	0.992	23326	19	12
2648	0.958	8850	19	40
2648	0.998	6881	19	27
2648	0.994	10474	19	10
2648	0.977	112869	19	8
2648	0.974	9913	19	4
2648	0.97	56943	19	5
2648	0.959	1869	19	43
2648	0.999	8295	19	31
2648	0.959	4149	19	15
2648	0.969	6877	19	16
2648	0.999	8464	19	16
2648	0.997	4609	19	86
2648	0.96	6873	19	12
2648	0.959	1874	19	18
2648	0.997	6314	19	4
4669	0.991	138050	1	2
3292	0.958	1588	1	3
1277	0.983	1300	14	4
1277	0.968	1295	14	6
1277	0.976	1293	14	7
1277	0.966	64175	14	4
1277	0.987	3673	14	5
1277	0.999	1278	14	13
1277	0.982	1281	14	10
1277	0.969	948	14	8
1277	0.963	5034	14	8
1277	0.979	1294	14	2
1277	0.954	1289	14	6
1277	0.97	1307	14	4
1277	0.973	1290	14	7
1277	0.969	3688	14	25
8153	0.984	23129	1	3
10014	0.979	604	16	8
10014	0.964	10971	16	19
10014	0.995	7531	16	25
10014	0.971	9611	16	26
10014	0.974	4209	16	6
10014	0.987	57763	16	3
10014	0.969	7529	16	21
10014	0.999	8841	16	33
10014	0.958	8625	16	5
10014	0.98	5587	16	5
10014	0.967	2624	16	9
10014	0.965	4205	16	11
10014	0.95	9612	16	29
10014	0.959	2623	16	7
10014	0.967	54880	16	3
10014	0.975	5931	16	19
5539	0.958	5443	6	30
5539	0.95	51083	6	10
5539	0.985	6750	6	23
5539	0.963	4887	6	3
5539	0.954	4886	6	3
5539	0.983	5540	6	3
1845	0.984	5595	2	34
786	0.956	776	4	5
786	0.967	781	4	5
786	0.968	782	4	3
1949	0.989	2049	4	4
1949	0.963	2048	4	14
1949	0.998	2051	4	5
1949	0.963	2047	4	6
5957	0.957	6010	2	10
5957	0.996	6011	2	2
4619	0.955	4620	1	1
4621	0.972	7136	2	8
4621	0.965	4604	2	3
7126	0.959	8452	2	13
7126	0.963	253980	2	1
27346	0.95	4864	1	2
230	0.957	7167	1	19
952	0.955	939	3	3
952	0.979	3932	3	61
51056	0.958	2678	1	2
6372	0.983	3577	3	15
6372	0.959	6373	3	18
6372	0.983	3579	3	18
79960	0.994	11143	1	4
174	0.995	86	1	30
2798	0.971	2797	4	4
2798	0.998	2796	4	10
2798	0.95	7200	4	12
2798	0.964	3814	4	4
6783	0.953	8630	1	9
8649	0.967	5604	2	14
8649	0.999	28956	2	1
4790	0.981	3593	25	7
4790	0.994	2908	25	23
4790	0.969	7128	25	13
4790	0.951	3569	25	42
4790	0.969	8737	25	32
4790	0.997	1326	25	6
4790	0.997	2033	25	95
4790	0.989	3553	25	22
4790	0.964	4794	25	3
4790	0.992	5966	25	6
4790	0.986	8841	25	33
4790	0.961	5881	25	18
4790	0.966	1051	25	20
4790	0.988	79155	25	4
4790	0.997	3551	25	40
4790	0.999	8945	25	24
4790	0.992	1147	25	27
4790	0.997	3065	25	89
4790	0.96	688	25	4
4790	0.999	5970	25	50
4790	0.964	6256	25	42
3558	0.989	3458	35	24
3558	0.993	3565	35	21
3558	0.988	3567	35	12
3558	0.954	79589	35	1
3558	0.955	3569	35	42
3558	0.99	3574	35	8
3558	0.951	6774	35	69
3558	0.985	1390	35	3
3558	0.95	207	35	106
3558	0.999	3561	35	13
3558	0.958	925	35	14
3558	0.965	1437	35	19
3558	0.982	9846	35	21
3558	0.981	5604	35	14
3558	0.992	2353	35	46
3558	0.994	5551	35	8
3558	0.985	4772	35	8
3558	0.984	8651	35	19
3558	0.973	3932	35	61
3558	0.986	5781	35	66
3558	0.989	3716	35	55
3558	0.953	2534	35	83
3558	0.991	3725	35	75
3558	0.994	50943	35	6
3558	0.953	8027	35	9
3558	0.986	4609	35	86
3558	0.999	3559	35	14
3558	0.958	3717	35	71
3558	0.991	3718	35	30
3558	0.965	7124	35	23
3558	0.96	6464	35	47
3558	0.954	3586	35	8
54433	0.977	55651	3	4
54433	0.962	55505	3	3
54433	0.999	1736	3	12
53340	0.983	10566	1	2
3732	0.984	7157	4	172
3732	0.963	322	4	5
3732	0.978	930	4	16
6688	0.987	6908	10	50
6688	0.982	5657	10	2
6688	0.971	2322	10	3
6688	0.965	5925	10	60
6688	0.953	3394	10	6
6688	0.993	1436	10	5
6688	0.971	861	10	9
6688	0.982	2624	10	9
6688	0.977	3725	10	75
6688	0.986	3662	10	3
3312	0.993	3337	18	4
3312	0.956	23640	18	3
3312	0.977	7157	18	172
3312	0.968	7345	18	2
3312	0.998	57805	18	4
3312	0.998	51593	18	4
3312	0.963	1981	18	26
3312	0.998	3320	18	31
3312	0.999	7316	18	322
3312	0.999	9532	18	5
3312	0.99	3301	18	1
3312	0.992	9829	18	2
3312	0.959	4435	18	4
595	0.999	1027	52	39
595	0.99	6500	52	31
595	0.999	1026	52	50
595	0.953	1022	52	24
595	0.999	1019	52	36
595	0.959	5687	52	43
595	0.978	999	52	19
595	0.973	5934	52	16
595	0.975	1387	52	82
595	0.95	1871	52	13
595	0.95	8850	52	40
595	0.958	5290	52	37
595	0.999	6774	52	69
595	0.999	1021	52	15
595	0.999	1017	52	70
595	0.999	5925	52	60
595	0.955	7157	52	172
595	0.981	2064	52	43
595	0.954	207	52	106
595	0.962	6502	52	34
595	0.99	4851	52	41
595	0.996	8841	52	33
595	0.992	2353	52	46
595	0.989	8061	52	8
595	0.992	2932	52	26
595	0.97	5241	52	7
595	0.99	8454	52	42
595	0.953	1032	52	5
595	0.999	1499	52	83
595	0.999	7316	52	322
595	0.989	1869	52	43
595	0.989	5879	52	78
595	0.97	6714	52	125
595	0.985	1029	52	12
595	0.967	6934	52	6
595	0.992	3725	52	75
595	0.97	8202	52	21
595	0.991	3065	52	89
595	0.961	5933	52	17
595	0.986	367	52	36
595	0.988	4609	52	86
595	0.999	5111	52	95
595	0.99	1874	52	18
595	0.989	1385	52	24
595	0.964	7311	52	99
595	0.973	5706	52	36
595	0.969	1028	52	5
595	0.984	11279	52	1
27339	0.964	3315	12	8
27339	0.996	5546	12	4
27339	0.98	7307	12	21
27339	0.995	10594	12	28
27339	0.999	51362	12	10
27339	0.998	10181	12	11
27339	0.974	11325	12	8
27339	0.999	10286	12	5
27339	0.999	988	12	9
27339	0.974	8241	12	21
27339	0.99	6419	12	2
24145	0.985	5027	1	2
345	0.996	338	7	14
345	0.997	335	7	19
345	0.996	348	7	14
345	0.981	344	7	7
345	0.982	4023	7	11
345	0.985	337	7	5
345	0.996	336	7	7
3587	0.993	3716	2	55
3587	0.999	3586	2	8
329	0.999	7186	26	29
329	0.982	27429	26	2
329	0.967	10010	26	8
329	0.999	8737	26	32
329	0.999	56616	26	11
329	0.998	840	26	15
329	0.978	332	26	50
329	0.958	8772	26	25
329	0.999	836	26	41
329	0.952	8837	26	14
329	0.967	7189	26	50
329	0.993	842	26	13
329	0.997	7187	26	16
329	0.987	8717	26	17
329	0.974	9020	26	12
329	0.999	7316	26	322
329	0.963	331	26	17
329	0.997	841	26	36
329	0.962	317	26	13
329	0.998	8517	26	34
329	0.986	958	26	16
329	0.999	7185	26	17
329	0.954	7133	26	7
329	0.99	7124	26	23
8050	0.979	1737	5	9
8050	0.999	5162	5	11
8050	0.997	5160	5	9
4250	0.981	10647	1	1
6207	0.961	6206	73	5
6207	0.999	6209	73	77
6207	0.982	6230	73	20
6207	0.965	27335	73	30
6207	0.999	6217	73	79
6207	0.995	25873	73	50
6207	0.951	8666	73	43
6207	0.996	6155	73	56
6207	0.997	11224	73	65
6207	0.998	6132	73	87
6207	0.951	6727	73	8
6207	0.98	6123	73	43
6207	0.99	6205	73	28
6207	0.994	6167	73	54
6207	0.966	8667	73	43
6207	0.999	6188	73	83
6207	0.996	2197	73	47
6207	0.961	27250	73	4
6207	0.952	1977	73	26
6207	0.998	6156	73	64
6207	0.969	9669	73	29
6207	0.989	6159	73	48
6207	0.998	6228	73	61
6207	0.999	6203	73	64
6207	0.975	6137	73	14
6207	0.988	1938	73	42
6207	0.992	6138	73	56
6207	0.993	6169	73	53
6207	0.999	6208	73	76
6207	0.995	6124	73	68
6207	0.952	1981	73	26
6207	0.997	6210	73	48
6207	0.995	6181	73	52
6207	0.996	6227	73	55
6207	0.993	6175	73	69
6207	0.999	6201	73	56
6207	0.954	23480	73	30
6207	0.993	6122	73	53
6207	0.997	6157	73	62
6207	0.997	6133	73	72
6207	0.995	6176	73	51
6207	0.997	6218	73	48
6207	0.985	6189	73	18
6207	0.99	6146	73	49
6207	0.997	6204	73	53
6207	0.95	2107	73	28
6207	0.996	6136	73	58
6207	0.998	6125	73	70
6207	0.991	6130	73	65
6207	0.957	8668	73	51
6207	0.971	4736	73	15
6207	0.999	6135	73	103
6207	0.956	8894	73	38
6207	0.989	10399	73	26
6207	0.999	6194	73	81
6207	0.983	6152	73	30
6207	0.993	9349	73	94
6207	0.998	6235	73	65
6207	0.999	6202	73	61
6207	0.97	6161	73	20
6207	0.993	6160	73	55
6207	0.988	7311	73	99
6207	0.996	6165	73	56
6207	0.995	6234	73	50
6207	0.976	6158	73	46
6207	0.999	6229	73	56
6207	0.994	6168	73	56
5450	0.999	5451	1	8
8531	0.966	1019	2	36
8531	0.991	7082	2	26
4254	0.966	1215	6	3
4254	0.958	2241	6	5
4254	0.999	3815	6	30
4254	0.95	2885	6	101
4254	0.958	3717	6	71
9733	0.994	51690	6	12
9733	0.964	7375	6	1
9733	0.994	56257	6	2
9733	0.992	9129	6	11
9733	0.971	9128	6	11
10795	0.989	10155	1	15
5829	0.997	5782	23	5
5829	0.963	3680	23	3
5829	0.953	5921	23	32
5829	0.956	5058	23	11
5829	0.999	3611	23	15
5829	0.999	1398	23	38
5829	0.962	7094	23	9
5829	0.998	2185	23	13
5829	0.958	55742	23	4
5829	0.953	3932	23	61
5829	0.999	5747	23	22
5829	0.994	1399	23	20
5829	0.993	9815	23	2
5829	0.963	50807	23	4
5829	0.997	6714	23	125
5829	0.95	5599	23	27
5829	0.95	25	23	33
5829	0.991	3688	23	25
5829	0.959	6850	23	51
5829	0.998	28964	23	11
5829	0.996	3676	23	10
5250	0.963	506	1	16
55703	0.969	5437	7	26
55703	0.995	661	7	11
55703	0.982	5441	7	22
55703	0.979	9533	7	10
55703	0.962	10621	7	11
55703	0.982	5435	7	27
11108	0.959	3065	1	89
41	0.99	9463	1	6
4598	0.995	3156	3	6
4598	0.961	4597	3	4
4598	0.979	10654	3	2
51561	0.959	3458	11	24
51561	0.998	3593	11	7
51561	0.977	3569	11	42
51561	0.988	3553	11	22
51561	0.992	6774	11	69
51561	0.994	3594	11	5
51561	0.952	9021	11	25
51561	0.966	3605	11	5
51561	0.95	6775	11	11
51561	0.951	6772	11	57
1594	0.954	7421	1	21
4618	0.951	4205	2	11
4618	0.95	4208	2	13
4617	0.951	4205	2	11
4617	0.951	4208	2	13
2735	0.97	6608	7	6
2735	0.971	6469	7	11
2735	0.988	3170	7	8
2735	0.952	9788	7	1
2735	0.996	5727	7	5
2735	0.963	3065	7	89
2735	0.961	10284	7	9
4048	0.963	4056	3	2
4048	0.963	240	3	9
4048	0.951	241	3	2
10094	0.998	10095	9	7
10094	0.991	10096	9	6
10094	0.999	10109	9	7
10094	0.995	10092	9	6
10094	0.984	7454	9	18
10094	0.971	10097	9	6
10094	0.999	10093	9	8
10094	0.971	10163	9	6
2251	0.999	2261	4	12
2251	0.996	2264	4	13
2251	0.999	2260	4	20
2251	0.999	2263	4	14
4633	0.963	7168	11	17
4633	0.963	9475	11	2
4633	0.956	7135	11	6
4633	0.963	7137	11	11
4633	0.956	7273	11	19
4633	0.953	4606	11	4
4633	0.973	7139	11	13
4633	0.978	4638	11	11
4633	0.959	8476	11	2
4633	0.979	91807	11	3
4633	0.963	4607	11	8
10635	0.999	5888	1	32
10566	0.96	26256	2	1
3736	0.977	3757	6	14
3736	0.955	1742	6	9
3736	0.961	3737	6	7
3736	0.96	3739	6	9
3736	0.96	3738	6	3
1027	0.966	6500	39	31
1027	0.997	10971	39	19
1027	0.966	1026	39	50
1027	0.959	7533	39	12
1027	0.99	8900	39	10
1027	0.999	1019	39	36
1027	0.997	894	39	9
1027	0.999	898	39	18
1027	0.958	1031	39	4
1027	0.983	7531	39	25
1027	0.999	1021	39	15
1027	0.999	1017	39	70
1027	0.967	5925	39	60
1027	0.998	207	39	106
1027	0.999	890	39	24
1027	0.999	6502	39	34
1027	0.953	1030	39	7
1027	0.959	7529	39	21
1027	0.951	993	39	23
1027	0.984	7314	39	26
1027	0.994	4176	39	43
1027	0.995	9134	39	5
1027	0.981	1163	39	5
1027	0.965	25898	39	5
1027	0.983	8454	39	42
1027	0.964	1032	39	5
1027	0.976	2885	39	101
1027	0.959	3836	39	6
1027	0.999	7316	39	322
1027	0.999	10987	39	20
1027	0.95	6714	39	125
1027	0.987	3725	39	75
1027	0.999	896	39	9
1027	0.99	4303	39	13
1027	0.954	8451	39	20
1027	0.989	4609	39	86
1027	0.963	7311	39	99
6337	0.999	7316	3	322
6337	0.996	4734	3	13
6337	0.999	23327	3	10
4055	0.987	8740	4	2
4055	0.976	7186	4	29
4055	0.997	7187	4	16
4055	0.967	4050	4	1
4940	0.969	3430	17	19
4940	0.981	8638	17	19
4940	0.96	3429	17	18
4940	0.95	3669	17	21
4940	0.972	3665	17	32
4940	0.975	4600	17	16
4940	0.974	4939	17	19
4940	0.981	2537	17	16
4940	0.974	54739	17	17
4940	0.956	2633	17	8
4940	0.988	3434	17	27
4940	0.99	3437	17	20
4940	0.973	3433	17	20
4940	0.988	9636	17	34
4940	0.952	10379	17	25
4940	0.988	4599	17	20
4940	0.986	4938	17	20
397	0.998	5880	4	7
397	0.986	836	4	41
397	0.959	5879	4	78
397	0.984	399	4	4
2967	0.988	1022	6	24
2967	0.999	2968	6	9
2967	0.969	4331	6	10
2967	0.951	2965	6	19
2967	0.992	2071	6	21
2967	0.995	2068	6	16
1967	0.997	1965	6	30
1967	0.991	8892	6	6
1967	0.999	8893	6	6
1967	0.988	8891	6	6
1967	0.991	8894	6	38
1967	0.963	8890	6	6
7421	0.991	22938	21	21
7421	0.995	1387	21	82
7421	0.956	6929	21	8
7421	0.988	2033	21	95
7421	0.999	9611	21	26
7421	0.972	7157	21	172
7421	0.964	5741	21	15
7421	0.999	5469	21	25
7421	0.977	5705	21	40
7421	0.963	3172	21	9
7421	0.999	8648	21	28
7421	0.958	9031	21	3
7421	0.952	9862	21	8
7421	0.999	6714	21	125
7421	0.962	6258	21	8
7421	0.955	2959	21	28
7421	0.993	8202	21	21
7421	0.999	10499	21	20
7421	0.999	6256	21	42
11211	0.971	7476	1	2
3458	0.971	3593	24	7
3458	0.97	3565	24	21
3458	0.992	3659	24	18
3458	0.968	3569	24	42
3458	0.965	3553	24	22
3458	0.958	941	24	5
3458	0.953	6774	24	69
3458	0.994	3606	24	7
3458	0.975	3460	24	4
3458	0.95	3592	24	4
3458	0.992	942	24	11
3458	0.954	6775	24	11
3458	0.985	3123	24	2
3458	0.994	6772	24	57
3458	0.999	3459	24	7
3458	0.95	3725	24	75
3458	0.972	3440	24	7
3458	0.951	3717	24	71
3458	0.988	7124	24	23
57122	0.987	9631	27	14
57122	0.998	79902	27	16
57122	0.999	79023	27	30
57122	0.999	55746	27	19
57122	0.954	10403	27	50
57122	0.989	9972	27	21
57122	0.96	53371	27	10
57122	0.989	23165	27	14
57122	0.971	3837	27	16
57122	0.987	10482	27	19
57122	0.982	23636	27	19
57122	0.992	9688	27	16
57122	0.96	55055	27	32
57122	0.996	6396	27	14
57122	0.994	4928	27	9
57122	0.97	9735	27	29
57122	0.998	348995	27	14
57122	0.956	10762	27	11
57122	0.992	8021	27	14
57122	0.98	1063	27	50
57122	0.978	7175	27	4
57122	0.953	9184	27	22
57122	0.999	23279	27	13
57122	0.991	25909	27	4
57122	0.997	81929	27	7
4848	0.991	57472	7	6
4848	0.972	9125	7	2
4848	0.996	9337	7	6
4848	0.999	23019	7	6
4848	0.964	4850	7	6
4848	0.985	29883	7	8
8914	0.999	54962	9	9
8914	0.996	1111	9	40
8914	0.972	5984	9	31
8914	0.977	9575	9	13
8914	0.982	63967	9	17
8914	0.955	4862	9	10
8914	0.955	406	9	12
8914	0.986	1408	9	8
8914	0.961	5985	9	28
11103	0.95	55226	1	5
2597	0.972	2023	18	7
2597	0.969	7157	18	172
2597	0.998	5232	18	6
2597	0.978	5315	18	33
2597	0.952	6888	18	11
2597	0.974	226	18	4
2597	0.957	5313	18	29
2597	0.982	669	18	3
2597	0.989	7316	18	322
2597	0.985	3064	18	13
2597	0.99	2821	18	26
2597	0.95	1822	18	1
2597	0.999	5230	18	13
2597	0.962	7295	18	13
2597	0.959	367	18	36
2597	0.958	4609	18	86
2597	0.999	7167	18	19
2597	0.972	7086	18	13
50813	0.996	51138	7	8
50813	0.995	8533	7	9
50813	0.986	9318	7	11
50813	0.996	10980	7	11
50813	0.983	10920	7	8
50813	0.998	2873	7	9
50813	0.999	10987	7	20
2784	0.988	51764	5	5
2784	0.978	2792	5	2
2784	0.987	2785	5	4
2784	0.991	2786	5	3
2784	0.964	2788	5	1
83461	0.976	7465	1	8
56994	0.973	9468	1	3
8078	0.999	7316	1	322
2026	0.993	5315	5	33
2026	0.99	5313	5	29
2026	0.976	2821	5	26
2026	0.957	5230	5	13
2026	0.978	7167	5	19
339	0.964	29974	1	1
3945	0.958	2806	5	6
3945	0.987	5315	5	33
3945	0.984	5313	5	29
3945	0.97	2821	5	26
3945	0.963	2805	5	6
5564	0.964	5565	7	5
5564	0.981	7157	7	172
5564	0.994	51422	7	5
5564	0.999	5571	7	5
5564	0.985	6794	7	14
5564	0.999	5562	7	8
5564	0.992	5563	7	8
8683	0.976	4904	5	17
8683	0.97	10236	5	3
8683	0.969	4686	5	17
8683	0.999	11100	5	13
2729	0.998	2730	2	2
25842	0.999	7290	6	1
25842	0.984	11011	6	2
25842	0.986	6872	6	13
25842	0.996	8350	6	14
25842	0.989	8359	6	15
25842	0.992	9874	6	2
80329	0.963	22914	1	2
26271	0.979	6500	16	31
26271	0.996	891	16	55
26271	0.98	8318	16	37
26271	0.999	5347	16	63
26271	0.979	81620	16	34
26271	0.973	6241	16	11
26271	0.997	983	16	77
26271	0.999	991	16	48
26271	0.979	7298	16	27
26271	0.988	8881	16	16
26271	0.966	8945	16	24
26271	0.976	7813	16	5
26271	0.977	5111	16	95
26271	0.973	51343	16	16
26271	0.98	996	16	20
2178	0.953	91442	13	10
2178	0.994	1111	13	40
2178	0.999	2176	13	15
2178	0.966	55215	13	19
2178	0.965	7156	13	11
2178	0.999	2188	13	13
2178	0.958	80233	13	8
2178	0.96	641	13	18
2178	0.954	672	13	65
2178	0.999	2189	13	18
2178	0.97	675	13	24
2178	0.999	2175	13	20
2178	0.973	55120	13	13
1432	0.984	3565	54	21
1432	0.998	1843	54	4
1432	0.997	994	54	12
1432	0.959	5330	54	5
1432	0.97	9252	54	5
1432	0.965	9043	54	4
1432	0.967	6416	54	11
1432	0.965	2033	54	95
1432	0.965	8850	54	40
1432	0.964	6548	54	5
1432	0.999	1386	54	10
1432	0.965	10891	54	18
1432	0.994	7157	54	172
1432	0.987	1848	54	3
1432	0.984	1977	54	26
1432	0.985	3856	54	4
1432	0.965	4286	54	6
1432	0.965	5604	54	14
1432	0.958	5881	54	18
1432	0.974	7189	54	50
1432	0.967	4772	54	8
1432	0.985	8986	54	4
1432	0.994	1649	54	7
1432	0.995	5606	54	7
1432	0.975	1852	54	2
1432	0.998	4205	54	11
1432	0.989	5879	54	78
1432	0.963	7867	54	3
1432	0.963	6775	54	11
1432	0.985	4149	54	15
1432	0.999	5608	54	13
1432	0.994	6772	54	57
1432	0.998	11221	54	4
1432	0.999	9261	54	9
1432	0.971	5778	54	3
1432	0.975	5321	54	9
1432	0.989	5743	54	27
1432	0.966	6885	54	28
1432	0.994	3725	54	75
1432	0.988	8569	54	3
1432	0.993	8202	54	21
1432	0.984	1906	54	12
1432	0.982	8570	54	5
1432	0.959	2115	54	2
1432	0.95	5970	54	50
1432	0.978	1385	54	24
1432	0.984	4776	54	3
1432	0.995	4208	54	13
1432	0.964	6464	54	47
11329	0.95	55233	1	2
4172	0.989	51053	34	14
4172	0.999	4999	34	21
4172	0.999	8317	34	22
4172	0.971	51659	34	9
4172	0.956	23595	34	15
4172	0.999	4173	34	39
4172	0.986	9837	34	9
4172	0.999	8318	34	37
4172	0.999	4175	34	30
4172	0.999	5000	34	13
4172	0.999	4171	34	30
4172	0.961	23649	34	18
4172	0.998	10926	34	22
4172	0.999	1017	34	70
4172	0.952	84296	34	8
4172	0.96	6749	34	10
4172	0.971	1111	34	40
4172	0.998	8888	34	2
4172	0.999	5001	34	15
4172	0.966	5347	34	63
4172	0.989	81620	34	34
4172	0.999	4176	34	43
4172	0.972	5426	34	23
4172	0.962	7316	34	322
4172	0.989	5557	34	23
4172	0.99	79892	34	2
4172	0.999	55388	34	22
4172	0.981	6118	34	16
4172	0.974	5422	34	29
4172	0.95	5111	34	95
6206	0.955	6188	5	83
6206	0.956	6208	5	76
6206	0.975	6235	5	65
51053	0.964	4999	14	21
51053	0.967	8317	14	22
51053	0.956	23595	14	15
51053	0.992	4173	14	39
51053	0.999	4175	14	30
51053	0.999	81620	14	34
51053	0.989	4176	14	43
51053	0.977	55388	14	22
51053	0.952	5111	14	95
51053	0.964	10213	14	43
9896	0.998	55697	2	2
9896	0.993	200576	2	5
705	0.954	55226	4	5
705	0.99	10024	4	2
6908	0.999	6874	50	17
6908	0.959	9330	50	6
6908	0.999	6883	50	17
6908	0.959	2976	50	7
6908	0.992	9044	50	1
6908	0.987	5925	50	60
6908	0.998	7157	50	172
6908	0.974	5451	50	8
6908	0.999	6872	50	13
6908	0.997	2960	50	12
6908	0.999	2957	50	11
6908	0.981	6621	50	6
6908	0.999	6881	50	27
6908	0.951	5436	50	19
6908	0.993	2353	50	46
6908	0.992	10589	50	3
6908	0.999	6879	50	10
6908	0.991	5430	50	58
6908	0.996	9015	50	6
6908	0.989	2972	50	2
6908	0.961	10623	50	9
6908	0.955	51616	50	6
6908	0.969	2963	50	16
6908	0.999	6878	50	17
6908	0.986	1869	50	43
6908	0.987	2961	50	13
6908	0.958	2975	50	9
6908	0.999	6882	50	15
6908	0.999	6884	50	9
6908	0.999	6877	50	16
6908	0.996	1810	50	2
6908	0.999	2959	50	28
6908	0.963	3725	50	75
6908	0.962	9328	50	6
6908	0.963	9329	50	7
6908	0.962	10621	50	11
6908	0.985	4609	50	86
6908	0.999	6873	50	12
6908	0.998	9013	50	5
6908	0.953	6619	50	5
6908	0.997	2962	50	21
6908	0.968	55259	50	1
6908	0.999	2958	50	9
6908	0.99	5970	50	50
2979	0.989	3000	2	2
5961	0.99	5630	1	1
55770	0.966	26297	7	1
55770	0.972	5899	7	2
55770	0.993	11336	7	5
55770	0.993	55763	7	1
55770	0.985	23265	7	5
55770	0.996	10640	7	5
7272	0.961	9787	12	19
7272	0.973	64151	12	22
7272	0.95	3832	12	13
7272	0.966	10403	12	50
7272	0.965	1062	12	32
7272	0.982	4085	12	18
7272	0.953	22974	12	23
7272	0.963	55872	12	15
7272	0.974	699	12	57
7272	0.969	991	12	48
7272	0.975	55143	12	42
7272	0.958	1063	12	50
3910	0.996	3915	5	6
3910	0.971	3913	5	5
